#class tools::histo::h1d
#title Edep (MeV/mm) along absorber 
#dimension 1
#axis fixed 4000 0 400
#annotation axis_x.title  [mm]
#bin_number 4002
entries,Sw,Sw2,Sxw0,Sx2w0
9860,1.14124,0.000141107,375.64,123642
10143,1.17696,0.000146033,387.514,127589
10002,1.16533,0.000144967,383.801,126405
9937,1.15892,0.000143918,381.805,125786
9998,1.16777,0.000145487,384.837,126823
10091,1.17705,0.000146446,388.015,127909
10008,1.1684,0.000145494,385.279,127046
9980,1.16505,0.000144639,384.293,126759
10105,1.18564,0.000148163,391.202,129077
9957,1.17093,0.000146667,386.467,127553
10006,1.17627,0.000146987,388.344,128212
10000,1.17903,0.000148084,389.374,128591
10050,1.18856,0.000149505,392.639,129708
9998,1.18914,0.000154254,392.95,129850
10089,1.19846,0.000152891,396.151,130948
9920,1.18092,0.000150298,390.47,129109
10124,1.21507,0.000156114,401.884,132923
9957,1.1904,0.00015199,393.843,130303
9966,1.19009,0.000151545,393.861,130348
10053,1.2045,0.000153727,398.748,132005
10001,1.20633,0.00015544,399.476,132286
10084,1.21093,0.000154708,401.121,132871
9943,1.19719,0.000153443,396.69,131443
10012,1.20435,0.00015413,399.18,132308
10095,1.22256,0.000157297,405.34,134391
10007,1.21537,0.000157173,403.079,133681
9998,1.22337,0.000159698,405.854,134642
10018,1.21753,0.000157191,404.036,134079
10017,1.21786,0.000156915,404.267,134197
10010,1.22431,0.000158992,406.532,134989
9971,1.22341,0.000159787,406.354,134971
10053,1.23078,0.000160118,408.927,135866
10054,1.23401,0.000160647,410.121,136304
10025,1.23258,0.000161168,409.77,136228
10013,1.23823,0.00016262,411.773,136935
9971,1.2356,0.000162622,411.023,136727
10027,1.24327,0.000163578,413.697,137658
10075,1.25266,0.000165418,416.947,138781
9971,1.2361,0.000162401,411.561,137029
9971,1.24228,0.000164147,413.742,137797
10072,1.25557,0.000166073,418.295,139355
10007,1.25431,0.000166678,417.998,139298
9981,1.25112,0.000166429,417.06,139027
10072,1.26491,0.00016836,421.784,140644
10048,1.26792,0.000169479,422.913,141063
10057,1.26936,0.000169807,423.525,141309
9932,1.26309,0.000170519,421.557,140695
9965,1.26266,0.000169663,421.539,140731
10125,1.29009,0.00017396,430.825,143874
9957,1.26642,0.000170467,423.048,141319
10017,1.27806,0.000172776,427.062,142703
10012,1.284,0.000174789,429.175,143452
10058,1.28458,0.000173658,429.5,143603
10033,1.28636,0.000174454,430.224,143888
10037,1.29236,0.000176294,432.359,144646
9890,1.27751,0.000174563,427.517,143069
10072,1.29908,0.000177121,434.868,145572
10031,1.29441,0.00017671,433.435,145136
10042,1.29945,0.000177823,435.25,145787
10078,1.3112,0.000180594,439.316,147193
9944,1.29974,0.000179849,435.61,145995
9986,1.30291,0.000179545,436.799,146437
10056,1.3184,0.000182646,442.126,148267
10028,1.31517,0.000182389,441.173,147992
9956,1.3131,0.000182915,440.611,147847
10038,1.32576,0.000185161,444.991,149361
10075,1.32832,0.000184999,445.984,149739
9962,1.32251,0.000185645,444.166,149173
10074,1.34285,0.000189025,451.131,151557
10013,1.32895,0.000186136,446.594,150078
10032,1.33867,0.000188509,449.993,151265
9941,1.32896,0.000187603,446.862,150257
10026,1.34245,0.00018943,451.531,151872
10051,1.35305,0.00019232,455.234,153163
10055,1.35449,0.000192484,455.853,153417
10037,1.35929,0.000194624,457.607,154053
10010,1.3575,0.000194246,457.138,153941
10024,1.36082,0.00019508,458.394,154410
10033,1.36488,0.000195857,459.897,154962
9969,1.35983,0.000195696,458.331,154481
9979,1.36591,0.000197139,460.516,155263
10120,1.38653,0.000200393,467.608,157701
9893,1.36823,0.000199798,461.573,155712
10054,1.39164,0.000203723,469.608,158469
10035,1.38801,0.0002025,468.525,158151
10007,1.38985,0.000203449,469.282,158453
10102,1.39998,0.000204472,472.842,159702
9992,1.39045,0.000204029,469.765,158710
9987,1.39392,0.000205031,471.075,159200
10098,1.41922,0.000210016,479.767,162185
9954,1.39689,0.000206318,472.358,159728
9993,1.41306,0.000210588,477.968,161673
10063,1.42117,0.000211265,480.853,162697
9989,1.41367,0.000210571,478.458,161934
10018,1.42211,0.000212727,481.456,162997
10010,1.42538,0.000213779,482.706,163468
10050,1.43827,0.000217279,487.216,165044
10034,1.43805,0.000216957,487.285,165116
10035,1.44402,0.000218884,489.45,165899
10055,1.44699,0.000219229,490.601,166338
9950,1.43727,0.000218794,487.451,165319
10012,1.45809,0.000228299,494.659,167813
10054,1.45964,0.000223921,495.33,168091
10018,1.45902,0.000225337,495.265,168118
9961,1.45611,0.000224638,494.423,167881
10065,1.48411,0.000230921,504.078,171210
10050,1.48179,0.000231334,503.439,171044
10004,1.48325,0.000232245,504.081,171312
9968,1.48005,0.000236115,503.142,171043
10091,1.5016,0.000235575,510.619,173636
10048,1.4995,0.000235949,510.054,173495
10105,1.52981,0.000252345,520.516,177105
10030,1.50605,0.000238402,512.582,174457
10048,1.51714,0.000241688,516.51,175846
10001,1.50568,0.000238572,512.758,174620
10028,1.5252,0.000244291,519.559,176988
10036,1.52497,0.000244543,519.634,177065
10040,1.53857,0.000248983,524.421,178749
9975,1.52402,0.000245569,519.613,177162
10064,1.55102,0.000252354,528.975,180407
9992,1.54495,0.000252466,527.06,179807
10054,1.55747,0.000254594,531.487,181370
9919,1.53827,0.00025267,525.089,179239
10098,1.5779,0.000260627,538.775,183965
10044,1.57707,0.000261926,538.647,183975
10029,1.57629,0.00026226,538.541,183993
9977,1.56996,0.000262357,536.533,183360
9986,1.5804,0.000265787,540.259,184688
10039,1.59953,0.000272497,546.961,187033
10011,1.59858,0.000274744,546.794,187031
9976,1.60124,0.000273443,547.862,187451
10067,1.62266,0.000278319,555.356,190071
10028,1.61779,0.000277912,553.85,189611
9912,1.60989,0.000281052,551.308,188796
10150,1.64866,0.000285018,564.748,193454
9879,1.61814,0.000283637,554.453,189983
10043,1.64731,0.000290071,564.613,193521
10005,1.6515,0.000295593,566.216,194127
9998,1.65575,0.00030074,567.841,194741
10043,1.67297,0.000300915,573.913,196881
10080,1.68334,0.000304243,577.637,198216
10031,1.68569,0.000303772,578.615,198609
9938,1.6734,0.000301741,574.561,197276
9985,1.69318,0.000310572,581.522,199724
10014,1.7044,0.00031106,585.544,201164
10002,1.70076,0.000310591,584.464,200851
10104,1.74274,0.00033844,599.065,205929
9962,1.71616,0.000322292,590.103,202907
10049,1.75004,0.000333389,601.925,207032
9902,1.72235,0.000326711,592.576,203876
10023,1.75432,0.000334451,603.75,207780
10091,1.77536,0.000339696,611.169,210395
9963,1.76606,0.00035061,608.144,209415
9979,1.7701,0.000344271,609.712,210015
10043,1.79038,0.000352406,616.874,212544
9897,1.7826,0.00036344,614.374,211745
10112,1.83427,0.000366445,632.365,218008
9996,1.81485,0.000371168,625.851,215825
9921,1.81285,0.000376179,625.344,215712
10020,1.83425,0.000376205,632.909,218385
10059,1.85145,0.000380737,639.03,220561
9849,1.82527,0.000373557,630.176,217569
10044,1.86586,0.000383042,644.374,222534
9947,1.86702,0.000393912,644.963,222803
9996,1.89696,0.000410805,655.496,226507
9966,1.89094,0.000409946,653.602,225918
9986,1.91528,0.000423268,662.207,228958
9952,1.91192,0.000430457,661.237,228689
9969,1.93211,0.000433028,668.412,231237
9958,1.94728,0.000449641,673.856,233188
9917,1.93974,0.000440759,671.439,232419
10021,1.98498,0.000463258,687.301,237978
9901,1.96865,0.000460092,681.841,236156
9937,2.00289,0.000487334,693.9,240401
9929,2.00621,0.000491485,695.253,240940
9936,2.00949,0.000480252,696.589,241472
9865,2.01889,0.000497815,700.05,242742
9951,2.04781,0.000505018,710.283,246362
9907,2.03357,0.000493709,705.545,244789
9861,2.04645,0.000497804,710.222,246482
9900,2.06264,0.00050628,716.046,248575
9859,2.08363,0.000532955,723.541,251249
9883,2.09801,0.000545302,728.743,253129
9895,2.11509,0.000544933,734.889,255337
9745,2.09308,0.000534144,727.449,252825
9924,2.1381,0.000552531,743.312,258412
9820,2.16049,0.000585111,751.31,261268
9859,2.18096,0.00060011,758.646,263895
9779,2.1757,0.00060649,757.035,263410
9819,2.21568,0.000635162,771.169,268406
9793,2.21805,0.000634635,772.213,268846
9795,2.24667,0.000652956,782.406,272473
9696,2.23449,0.000663534,778.384,271150
9705,2.24484,0.000643437,782.214,272563
9787,2.29229,0.000683474,798.978,278484
9669,2.27876,0.000696221,794.489,276999
9740,2.32095,0.000715905,809.43,282289
9700,2.33773,0.000738254,815.518,284494
9634,2.33412,0.000734824,814.493,284218
9592,2.34062,0.000743603,816.991,285170
9676,2.41818,0.000837228,844.306,294790
9550,2.3795,0.000782797,831.042,290242
9551,2.40873,0.000820219,841.489,293974
9550,2.42958,0.000828046,849.019,296690
9555,2.45572,0.000879917,858.397,300053
9390,2.43319,0.000861828,850.763,297469
9581,2.49715,0.000875222,873.376,305463
9309,2.46047,0.000922953,860.796,301149
9450,2.49884,0.00091307,874.469,306020
9267,2.4571,0.000883267,860.108,301081
9287,2.50691,0.000932578,877.794,307359
9261,2.52541,0.000965992,884.524,309804
9314,2.57826,0.00102531,903.295,316470
9157,2.53341,0.000988945,887.832,311141
9154,2.55148,0.00099486,894.422,313540
8969,2.52522,0.00100566,885.47,310490
9107,2.58774,0.00104037,907.651,318359
9026,2.57679,0.00102585,904.067,317192
8921,2.57335,0.00106526,903.118,316950
8908,2.61885,0.0011182,919.349,322737
8856,2.58807,0.00105923,908.801,319126
8780,2.60669,0.00110269,915.598,321604
8822,2.64115,0.00114274,927.969,326042
8630,2.62063,0.0011451,921.02,323693
8660,2.62993,0.0011436,924.553,325027
8589,2.68673,0.00124397,944.791,332236
8598,2.67081,0.0011924,939.459,330456
8358,2.66168,0.00127818,936.512,329512
8448,2.70095,0.00127545,950.6,334564
8337,2.66278,0.00126624,937.431,330023
8267,2.64771,0.0012238,932.392,328342
8120,2.66404,0.00130132,938.406,330553
8136,2.65639,0.00129157,935.981,329793
7996,2.63763,0.00127863,929.634,327650
7963,2.65983,0.00129644,937.725,330595
7914,2.64505,0.0012879,932.778,328944
7797,2.62772,0.00129978,926.929,326974
7756,2.64889,0.00131465,934.661,329795
7635,2.63062,0.00130915,928.476,327705
7677,2.67792,0.00137316,945.441,333788
7443,2.66552,0.00146794,941.329,332430
7420,2.65493,0.00142895,937.854,331297
7325,2.60607,0.00137747,920.857,325385
7243,2.59286,0.00135032,916.447,323919
7152,2.60901,0.00140988,922.416,326120
7015,2.57151,0.00139156,909.418,321616
6944,2.57323,0.0013913,910.28,322012
6917,2.60928,0.00148515,923.292,326707
6745,2.53879,0.00142472,898.607,318062
6637,2.57931,0.00154893,913.205,323320
6681,2.60368,0.00154109,922.093,326559
6484,2.52739,0.00149994,895.329,317170
6355,2.48393,0.0014641,880.178,311891
6226,2.44264,0.00141394,865.794,306881
6169,2.43894,0.00143822,864.728,306589
6080,2.41639,0.00143362,856.973,303926
5984,2.42127,0.00149127,858.946,304712
5838,2.34098,0.00136486,830.697,294773
5723,2.33257,0.00140598,827.945,293879
5669,2.33808,0.00142207,830.136,294739
5521,2.30536,0.00143556,818.747,290778
5515,2.32397,0.00146171,825.591,293292
5314,2.25601,0.00142459,801.674,284875
5233,2.23121,0.00141565,793.082,281900
5101,2.21153,0.00142481,786.312,279573
5019,2.17586,0.00141983,773.843,275217
4930,2.17084,0.00141885,772.276,274737
4794,2.1475,0.00146361,764.189,271936
4690,2.10576,0.00142532,749.546,266801
4560,2.06759,0.00140845,736.166,262112
4490,2.04862,0.00142579,729.615,259852
4369,1.99505,0.00138148,710.737,253200
4199,1.92546,0.00132923,686.14,244506
4083,1.86775,0.00126044,665.758,237310
4006,1.83597,0.00126282,654.616,233403
3837,1.77863,0.00122146,634.347,226239
3836,1.796,0.00124975,640.722,228577
3685,1.76835,0.00129705,631.035,225185
3613,1.7357,0.00125128,619.557,221151
3492,1.65668,0.00118659,591.52,211203
3337,1.59235,0.00113999,568.708,203114
3248,1.57906,0.00114404,564.118,201531
3143,1.46608,0.000992663,523.903,187217
3047,1.46402,0.00103355,523.314,187058
2997,1.45643,0.00103611,520.747,186193
2879,1.40218,0.000998485,501.49,179358
2881,1.42969,0.00102024,511.471,182979
2707,1.34294,0.000968747,480.573,171973
2607,1.3162,0.000988377,471.134,168642
2587,1.32127,0.000978699,473.08,169386
2488,1.28251,0.000960387,459.329,164508
2409,1.26267,0.000962586,452.352,162055
2348,1.22494,0.000948792,438.958,157301
2199,1.15186,0.000874966,412.885,147999
2181,1.17451,0.000940538,421.12,150992
2054,1.08669,0.000840183,389.74,139780
1929,1.00424,0.000733641,360.269,129246
1903,1.04297,0.000831768,374.268,134306
1884,1.01158,0.000780726,363.106,130337
1749,0.963506,0.000771027,345.946,124212
1681,0.94226,0.000773679,338.413,121541
1654,0.912797,0.000727837,327.922,117806
1537,0.870599,0.000707389,312.85,112423
1500,0.855381,0.000704222,307.466,110518
1416,0.803599,0.000676046,288.933,103886
1353,0.786384,0.000662402,282.824,101718
1267,0.730415,0.000616153,262.768,94530.9
1249,0.73707,0.000631596,265.234,95444.6
1115,0.645026,0.000549873,232.177,83571.8
1137,0.652942,0.000543752,235.092,84644.9
1009,0.591534,0.000500722,213.04,76726.2
1016,0.587435,0.000490548,211.623,76237.2
933,0.54918,0.000469378,197.897,71312.5
882,0.522574,0.000448826,188.362,67895.4
858,0.512643,0.000451363,184.833,66641.4
819,0.466234,0.000373009,168.147,60642.3
743,0.427912,0.000341898,154.368,55687.9
770,0.463433,0.000396264,167.23,60345.1
656,0.386329,0.000313616,139.445,50332.8
679,0.41064,0.000347833,148.261,53529.4
640,0.414291,0.000383533,149.621,54035.9
590,0.36842,0.000328998,133.09,48078.4
562,0.357779,0.000337562,129.283,46716.4
500,0.315719,0.000290565,114.116,41247
499,0.310268,0.000272771,112.176,40556.8
448,0.27147,0.000229231,98.1771,35505.7
436,0.267844,0.000226779,96.8929,35051.1
400,0.251915,0.000226812,91.1562,32985.2
384,0.235069,0.000204047,85.0838,30796.2
356,0.218874,0.000188669,79.2431,28689.9
327,0.194598,0.0001554,70.4736,25522
330,0.212077,0.000190989,76.824,27829.2
299,0.191064,0.000164316,69.2323,25086.4
297,0.19969,0.000192092,72.3779,26233.5
276,0.183851,0.000172664,66.6556,24166.1
252,0.166757,0.000146491,60.474,21930.7
232,0.167339,0.000165348,60.7028,22020.1
224,0.150583,0.000145974,54.6388,19825.7
203,0.138743,0.000131346,50.3566,18276.9
183,0.127854,0.000121673,46.4172,16851.7
167,0.117784,0.000119207,42.7731,15533
167,0.116784,0.000108144,42.4216,15409.6
144,0.0983397,9.1628e-05,35.7318,12983.2
137,0.100045,9.76746e-05,36.3615,13215.7
126,0.0860938,8.46839e-05,31.2997,11379.1
118,0.0921925,0.000100211,33.5263,12192
96,0.0716151,7.73977e-05,26.05,9475.67
93,0.0584558,5.03827e-05,21.269,7738.65
84,0.0587372,5.68935e-05,21.3773,7780.22
82,0.0577747,5.58325e-05,21.0328,7656.93
80,0.0548441,4.89995e-05,19.9715,7272.66
67,0.0469073,4.24677e-05,17.086,6223.55
69,0.0516883,4.95935e-05,18.8326,6861.68
57,0.0424523,4.31151e-05,15.4716,5638.61
55,0.0446553,5.31268e-05,16.2793,5934.68
40,0.0316733,3.47438e-05,11.5496,4211.56
45,0.0310394,3.05438e-05,11.3216,4129.56
37,0.0283174,3.13903e-05,10.3316,3769.46
31,0.0190868,1.44079e-05,6.96593,2542.29
30,0.0221417,2.18725e-05,8.0827,2950.54
28,0.0224738,2.6282e-05,8.20619,2996.44
25,0.0167455,1.75304e-05,6.11625,2233.95
23,0.0117817,6.93648e-06,4.30439,1572.6
19,0.0113751,8.28435e-06,4.15692,1519.11
23,0.016056,1.61158e-05,5.86917,2145.44
19,0.0128031,1.23046e-05,4.68144,1711.76
18,0.0109169,7.41155e-06,3.99296,1460.46
20,0.0160204,1.72828e-05,5.86115,2144.34
17,0.0128776,1.20627e-05,4.71259,1724.59
12,0.0110744,1.31332e-05,4.05383,1483.92
17,0.0141703,1.48768e-05,5.18835,1899.68
11,0.0077362,7.37785e-06,2.8335,1037.81
9,0.00943195,1.44915e-05,3.45518,1265.73
10,0.00673773,5.0856e-06,2.46915,904.861
9,0.0063902,6.43336e-06,2.34229,858.55
7,0.00496842,4.08387e-06,1.82174,667.966
8,0.00644969,6.53832e-06,2.36551,867.583
6,0.00697749,1.12505e-05,2.55964,938.982
4,0.00210842,1.12061e-06,0.773697,283.913
4,0.00241187,1.4812e-06,0.885325,324.976
3,0.0022425,1.68263e-06,0.82336,302.306
4,0.00278849,2.11306e-06,1.0241,376.113
4,0.00257884,1.68436e-06,0.947333,348.001
3,0.00279155,2.95885e-06,1.02572,376.886
6,0.00564807,6.11073e-06,2.07596,763.023
2,0.00211698,2.44948e-06,0.778272,286.119
2,0.00274099,3.9897e-06,1.00797,370.667
4,0.00465033,5.76907e-06,1.71066,629.283
0,0,0,0,0
1,0.00120276,1.44663e-06,0.442639,162.9
1,0.00230354,5.30631e-06,0.848001,312.174
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,2.08894e-26,4.36368e-52,7.82208e-24,2.92899e-21
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
